Data/Hora,RMS,Peak,Clipping,Clipping_pct,SNR,Diagnóstico,Participantes
2026-05-25 09:11:19,0.0181,0.1897,0,0.0000,25.47,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:21,0.0251,0.1851,0,0.0000,39.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:24,0.0020,0.0345,0,0.0000,26.59,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:11:26,0.0038,0.0438,0,0.0000,21.56,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:11:28,0.0061,0.0469,0,0.0000,32.13,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:11:31,0.0255,0.1898,0,0.0000,29.28,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:33,0.0253,0.1869,0,0.0000,38.66,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:35,0.0185,0.1193,0,0.0000,20.50,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:38,0.0264,0.1842,0,0.0000,25.80,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:40,0.0135,0.1546,0,0.0000,26.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:43,0.0309,0.1991,0,0.0000,21.52,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:45,0.0110,0.1707,0,0.0000,34.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:47,0.0257,0.1911,0,0.0000,24.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:50,0.0214,0.1890,0,0.0000,21.44,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:52,0.0240,0.1895,0,0.0000,43.64,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:54,0.0204,0.1891,0,0.0000,30.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:11:57,0.0097,0.0856,0,0.0000,32.69,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:11:59,0.0193,0.1742,0,0.0000,14.00,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:01,0.0313,0.1861,0,0.0000,20.79,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:04,0.0072,0.1038,0,0.0000,39.68,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:06,0.0246,0.1843,0,0.0000,29.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:08,0.0078,0.0702,0,0.0000,37.27,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:11,0.0179,0.1870,0,0.0000,42.80,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:13,0.0129,0.1275,0,0.0000,31.64,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:15,0.0038,0.0309,0,0.0000,17.19,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:18,0.0093,0.0951,0,0.0000,29.82,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:20,0.0248,0.1885,0,0.0000,30.69,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:22,0.0290,0.1861,0,0.0000,21.56,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:25,0.0001,0.0006,0,0.0000,-0.59,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:27,0.0234,0.1760,0,0.0000,32.28,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:30,0.0085,0.1347,0,0.0000,32.67,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:32,0.0086,0.0667,0,0.0000,25.51,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:34,0.0080,0.0607,0,0.0000,25.18,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:37,0.0059,0.0525,0,0.0000,21.05,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:39,0.0250,0.1860,0,0.0000,43.99,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:41,0.0320,0.1854,0,0.0000,35.39,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:44,0.0001,0.0009,0,0.0000,-2.26,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:46,0.0211,0.1600,0,0.0000,28.39,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:48,0.0258,0.1878,0,0.0000,40.19,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:51,0.0228,0.1844,0,0.0000,22.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:12:53,0.0059,0.0386,0,0.0000,34.62,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:55,0.0093,0.0986,0,0.0000,22.85,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:12:58,0.0271,0.1870,0,0.0000,44.98,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:00,0.0168,0.1318,0,0.0000,34.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:02,0.0214,0.1863,0,0.0000,35.27,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:05,0.0225,0.1879,0,0.0000,20.14,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:07,0.0138,0.1357,0,0.0000,39.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:09,0.0295,0.1846,0,0.0000,26.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:12,0.0001,0.0012,0,0.0000,-2.02,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:13:14,0.0143,0.1428,0,0.0000,34.92,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:17,0.0004,0.0058,0,0.0000,3.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:13:19,0.0267,0.1909,0,0.0000,24.05,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:21,0.0210,0.1866,0,0.0000,23.52,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:24,0.0213,0.1865,0,0.0000,38.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:26,0.0305,0.1644,0,0.0000,23.59,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:28,0.0322,0.1876,0,0.0000,30.33,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:31,0.0189,0.1526,0,0.0000,20.10,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:33,0.0190,0.1871,0,0.0000,24.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:36,0.0180,0.1883,0,0.0000,24.36,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:38,0.0290,0.1895,0,0.0000,35.70,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:40,0.0250,0.1870,0,0.0000,34.17,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:43,0.0183,0.1684,0,0.0000,38.89,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:45,0.0180,0.1739,0,0.0000,30.83,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:47,0.0290,0.1898,0,0.0000,29.19,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:50,0.0104,0.1222,0,0.0000,28.06,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:52,0.0098,0.1625,0,0.0000,23.95,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:13:54,0.0184,0.1710,0,0.0000,41.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:13:57,0.0010,0.0149,0,0.0000,-0.72,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:13:59,0.0281,0.1928,0,0.0000,31.06,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:01,0.0198,0.1853,0,0.0000,32.39,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:04,0.0228,0.1842,0,0.0000,42.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:06,0.0197,0.1919,0,0.0000,25.12,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:08,0.0276,0.1862,0,0.0000,43.31,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:11,0.0167,0.1860,0,0.0000,21.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:13,0.0192,0.1891,0,0.0000,10.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:16,0.0197,0.1847,0,0.0000,36.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:18,0.0180,0.1858,0,0.0000,29.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:20,0.0125,0.1868,0,0.0000,35.50,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:23,0.0159,0.1114,0,0.0000,35.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:25,0.0195,0.1844,0,0.0000,35.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:27,0.0318,0.1911,0,0.0000,37.69,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:30,0.0098,0.0973,0,0.0000,28.64,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:14:32,0.0194,0.1732,0,0.0000,21.77,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:34,0.0270,0.1862,0,0.0000,32.11,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:37,0.0168,0.1538,0,0.0000,22.12,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:39,0.0195,0.1868,0,0.0000,39.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:41,0.0235,0.1857,0,0.0000,30.11,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:44,0.0149,0.1462,0,0.0000,39.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:46,0.0240,0.1864,0,0.0000,26.51,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:48,0.0238,0.1778,0,0.0000,19.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:51,0.0100,0.1108,0,0.0000,33.92,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:53,0.0253,0.1798,0,0.0000,27.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:55,0.0252,0.1846,0,0.0000,20.39,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:14:58,0.0292,0.1859,0,0.0000,32.66,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:00,0.0283,0.1887,0,0.0000,23.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:03,0.0259,0.1861,0,0.0000,21.65,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:05,0.0128,0.1023,0,0.0000,42.36,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:07,0.0261,0.1842,0,0.0000,42.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:10,0.0085,0.1115,0,0.0000,40.37,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:12,0.0005,0.0053,0,0.0000,11.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:14,0.0215,0.1855,0,0.0000,34.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:17,0.0088,0.0865,0,0.0000,23.69,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:19,0.0257,0.1832,0,0.0000,21.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:22,0.0067,0.1161,0,0.0000,0.42,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:24,0.0129,0.1617,0,0.0000,26.45,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:26,0.0196,0.1851,0,0.0000,33.45,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:29,0.0223,0.1792,0,0.0000,28.40,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:31,0.0001,0.0005,0,0.0000,-2.13,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:33,0.0213,0.1533,0,0.0000,34.51,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:36,0.0134,0.1675,0,0.0000,37.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:38,0.0237,0.1900,0,0.0000,32.15,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:41,0.0375,0.1883,0,0.0000,30.66,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:43,0.0149,0.1767,0,0.0000,40.82,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:45,0.0235,0.1844,0,0.0000,23.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:48,0.0261,0.1903,0,0.0000,21.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:50,0.0180,0.1844,0,0.0000,36.47,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:52,0.0280,0.1875,0,0.0000,37.98,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:15:55,0.0076,0.0698,0,0.0000,31.90,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:15:57,0.0087,0.0820,0,0.0000,23.03,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:16:00,0.0039,0.0410,0,0.0000,24.14,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:16:02,0.0140,0.1594,0,0.0000,33.22,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:04,0.0138,0.0981,0,0.0000,30.03,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:07,0.0132,0.1355,0,0.0000,35.66,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:09,0.0379,0.1862,0,0.0000,29.02,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:11,0.0285,0.1811,0,0.0000,37.24,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:14,0.0027,0.0356,0,0.0000,4.30,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:16:16,0.0138,0.1436,0,0.0000,39.57,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:18,0.0204,0.1862,0,0.0000,21.34,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:21,0.0278,0.1871,0,0.0000,46.99,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:23,0.0176,0.1532,0,0.0000,36.59,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:25,0.0263,0.1909,0,0.0000,22.22,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:28,0.0158,0.1885,0,0.0000,28.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:30,0.0120,0.1720,0,0.0000,32.99,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:32,0.0112,0.0941,0,0.0000,36.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:35,0.0001,0.0006,0,0.0000,-2.54,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:16:37,0.0299,0.1893,0,0.0000,23.54,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:39,0.0329,0.1874,0,0.0000,45.66,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:42,0.0197,0.1701,0,0.0000,39.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:44,0.0326,0.1878,0,0.0000,22.69,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:46,0.0234,0.1858,0,0.0000,23.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:49,0.0131,0.1859,0,0.0000,38.36,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:51,0.0320,0.1851,0,0.0000,44.60,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:54,0.0007,0.0134,0,0.0000,-2.32,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:16:56,0.0339,0.1898,0,0.0000,33.78,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:16:58,0.0279,0.1916,0,0.0000,30.53,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:01,0.0148,0.1439,0,0.0000,21.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:03,0.0192,0.1840,0,0.0000,44.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:05,0.0290,0.1881,0,0.0000,20.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:08,0.0219,0.1855,0,0.0000,31.21,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:10,0.0001,0.0006,0,0.0000,-2.56,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:17:12,0.0135,0.1307,0,0.0000,42.65,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:15,0.0176,0.1461,0,0.0000,23.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:17,0.0342,0.1918,0,0.0000,17.19,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:19,0.0121,0.1071,0,0.0000,29.64,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:22,0.0297,0.1869,0,0.0000,21.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:24,0.0242,0.1870,0,0.0000,37.19,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:26,0.0001,0.0005,0,0.0000,-2.68,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:17:29,0.0188,0.1856,0,0.0000,20.11,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:31,0.0306,0.1869,0,0.0000,19.43,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:17:33,0.0102,0.1379,0,0.0000,36.25,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
